com,com_name,nombre_pistes_cyclables
71442,Saint-Léger-sur-Dheune,10
77172,Esmans,10
57134,Châtel-Saint-Germain,10
77528,Voisenon,10
72147,Guierche,10
06120,Saint-Étienne-de-Tinée,10
08263,Lumes,10
29221,Porspoder,10
08190,Givet,10
08025,Attigny,10
74082,Collonges-sous-Salève,10
78120,Bullion,10
73228,Saint-Cassin,10
09082,Castelnau-Durban,10
76216,Déville-lès-Rouen,10
09268,Saint-Lizier,10
76349,Hautot-sur-Mer,10
77384,Réau,10
87122,Razès,10
57019,Amnéville,10
77339,Noisy-sur-École,10
85204,Saint-Christophe-du-Ligneron,10
68012,Aspach-Michelbach,10
71109,Chassey-le-Camp,10
25442,Oye-et-Pallet,10
33433,Saint-Loubès,10
13085,Roquefort-la-Bédoule,10
13086,Roquevaire,10
63204,Malintrat,10
63103,Châtel-Guyon,10
59082,Bierne,10
62736,Sailly-sur-la-Lys,10
33029,Barp,10
14061,Souleuvre en Bocage,10
83153,Saint-Mandrier-sur-Mer,10
84015,Beaumont-du-Ventoux,10
61293,Mortagne-au-Perche,10
60636,Thourotte,10
29137,Logonna-Daoulas,10
84079,Monieux,10
60505,Pontarmé,10
14266,Feuguerolles-Bully,10
25320,Labergement-Sainte-Marie,10
14407,Mathieu,10
25411,Morteau,10
29045,Dirinon,10
59479,Quarouble,10
25380,Métabief,10
85153,Mouchamps,10
14715,Trouville-sur-Mer,10
59324,Jeumont,10
65032,Arrens-Marsous,10
65251,Laloubère,10
78615,Thiverval-Grignon,10
68043,Bollwiller,10
11091,Chalabre,10
69238,Saint-Symphorien-sur-Coise,10
79048,Crèche,10
79174,Melle,10
69117,Lissieu,10
69028,Brindas,10
68304,Sentheim,10
29163,Pleyber-Christ,10
80600,Noyelles-sur-Mer,10
68117,Gunsbach,10
68102,Geishouse,10
68058,Buhl,10
68040,Bitschwiller-lès-Thann,10
65362,Pierrefitte-Nestalas,10
67301,Mommenheim,10
81144,Lescure-d'Albigeois,10
31429,Pompertuzat,10
67084,Dambach-la-Ville,10
67001,Achenheim,10
82072,Golfech,10
29027,Châteauneuf-du-Faou,10
66140,Pézilla-la-Rivière,10
82075,Grisolles,10
86113,Iteuil,10
66106,Maureillas-las-Illas,10
26006,Allex,10
31455,Rieux-Volvestre,10
31478,Saint-Félix-Lauragais,10
37052,Chançay,10
38466,Saint-Vincent-de-Mercuze,10
47091,Estillac,10
88408,Rupt-sur-Moselle,10
44081,Legé,10
34259,Saint-Georges-d'Orques,10
21582,Santenay,10
18138,Marmagne,10
21501,Pouilly-en-Auxois,10
46231,Puy-l'Évêque,10
91553,Saint-Germain-lès-Corbeil,10
34153,Matelles,10
37033,Boussay,10
41220,Saint-Laurent-Nouan,10
88201,Girancourt,10
22273,Saint-Alban,10
44176,Saint-Malo-de-Guersac,10
28116,Courville-sur-Eure,10
41148,Montlivault,10
38455,Saint-Savin,10
21461,Nolay,10
17153,Esnandes,10
28358,Saint-Prest,10
54157,Dieulouard,10
88369,Ramonchamp,10
47280,Saint-Sylvestre-sur-Lot,10
02334,Fresnoy-le-Grand,10
02304,Fère,10
22121,Lanvollon,10
43159,Raucoules,10
38105,Chirens,10
02095,Bohain-en-Vermandois,10
38155,Entre-deux-Guiers,10
34113,Gigean,10
34240,Saint-Aunès,10
47209,Pont-du-Casse,10
37243,Savonnières,10
02680,Saint-Gobain,10
47195,Nérac,10
18267,Trouy,10
44028,Cellier,10
18233,Saint-Satur,10
44030,Chapelle-des-Marais,10
49371,Vezins,10
43028,Bessamorel,10
45293,Saint-Maurice-sur-Fessard,10
52500,Valcourt,10
39154,Clairvaux-les-Lacs,10
28209,Lèves,10
95628,Valmondois,10
50616,Val-Saint-Père,10
51605,Venteuil,10
01014,Arbent,10
50484,Saint-Hilaire-du-Harcouët,10
45029,Beaulieu-sur-Loire,10
45278,Sainte-Geneviève-des-Bois,10
40283,Saint-Vincent-de-Paul,10
50462,Saint-Cyr-du-Bailleul,10
17339,Saint-Germain-de-Lusignan,10
60670,Verneuil-en-Halatte,9
79005,Airvault,9
33293,Montussan,9
42223,Saint-Genest-Lerpt,9
89439,Vergigny,9
61063,Briouze,9
68004,Altkirch,9
84050,Gordes,9
30138,Langlade,9
60674,Vieux-Moulin,9
29197,Plouhinec,9
84042,Cucuron,9
14732,Vaux-sur-Aure,9
80716,Saint-Riquier,9
95151,Chauvry,9
24479,Saint-Pardoux-la-Rivière,9
73247,Saint-Jean-de-la-Porte,9
35168,Val d'Anast,9
89478,Vincelles,9
59302,Hérin,9
53146,Martigné-sur-Mayenne,9
11206,Limoux,9
84040,Crestet,9
24350,Razac-sur-l'Isle,9
80024,Argœuves,9
53112,Ham,9
67351,Seebach,9
22214,Plouézec,9
39370,Mouchard,9
30339,Val-d'Aigoual,9
42334,Violay,9
78537,Saint-Arnoult-en-Yvelines,9
29185,Plouescat,9
08480,Villers-Semeuse,9
22343,Trébeurden,9
13033,Ensuès-la-Redonne,9
35184,Montauban-de-Bretagne,9
57645,Semécourt,9
51250,Fismes,9
81016,Arfons,9
59437,Noyelles-lès-Seclin,9
14229,Dozulé,9
14342,Isigny-sur-Mer,9
60589,Saint-Maximin,9
06140,Tignet,9
33355,Rions,9
22264,Roche-Jaudy,9
41296,Vouzon,9
38337,Rives,9
94001,Ablon-sur-Seine,9
80379,Glisy,9
26038,Beaumont-Monteux,9
10115,Creney-près-Troyes,9
68239,Oberbruck,9
80253,Doullens,9
22181,Plélauff,9
31079,Bouloc,9
68277,Riquewihr,9
49283,Saint-Georges-sur-Loire,9
90035,Dorans,9
80171,Caours,9
68317,Soultzeren,9
69085,Fleurieu-sur-Saône,9
85276,Saint-Vincent-Sterlanges,9
60104,Breteuil,9
71494,Salle,9
27602,Saint-Sébastien-de-Morsent,9
22171,Plaintel,9
69214,Saint-Jean-la-Bussière,9
80561,Montdidier,9
73187,Léchère,9
40168,Magescq,9
68381,Wuenheim,9
84071,Maubec,9
49362,Varrains,9
71238,Iguerande,9
79079,Mauléon,9
34239,Saint-André-de-Sangonis,9
49063,Chalonnes-sur-Loire,9
03298,Varennes-sur-Allier,9
91037,Auvernaux,9
59037,Avesnes-les-Aubert,9
31053,Beaupuy,9
68129,Heimsbrunn,9
68134,Herrlisheim-près-Colmar,9
49167,Garennes sur Loire,9
84104,Sablet,9
88429,Saint-Nabord,9
73084,Chignin,9
85135,Mareuil-sur-Lay-Dissais,9
39333,Moirans-en-Montagne,9
30047,Bouillargues,9
67025,Beinheim,9
03082,Commentry,9
88158,Éloyes,9
03098,Désertines,9
24138,Coulounieix-Chamiers,9
66148,Port-Vendres,9
62895,Wingles,9
13082,Rognes,9
03102,Dompierre-sur-Besbre,9
28191,Hanches,9
82085,Lacourt-Saint-Pierre,9
67031,Bernardswiller,9
56161,Ploemel,9
62351,Fouquières-lès-Lens,9
44046,Corsept,9
08053,Bazeilles,9
67127,Ergersheim,9
57260,Grosbliederstroff,9
26243,Poët-Laval,9
77327,Nangis,9
37063,Château-Renault,9
62233,Conchil-le-Temple,9
56020,Bohal,9
65002,Adé,9
83117,Saint-Paul-en-Forêt,9
65059,Bagnères-de-Bigorre,9
56006,Augan,9
36200,Saint-Marcel,9
44183,Saint-Molf,9
56249,Taupont,9
21295,Gevrey-Chambertin,9
62861,Vimy,9
77330,Nanteuil-lès-Meaux,9
91244,Fontenay-le-Vicomte,9
57013,Alsting,9
24067,Bugue,9
91552,Saint-Germain-lès-Arpajon,9
44163,Vair-sur-Loire,9
26001,Solaure en Diois,9
14030,Authie,9
77389,Rochette,9
64108,Bellocq,9
83101,Ramatuelle,9
64060,Artiguelouve,9
57499,Neufgrange,9
56127,Mauron,9
83086,Muy,9
67248,Krautergersheim,9
08298,Montcy-Notre-Dame,9
37266,Veigné,9
67237,Kilstett,9
08328,Nouzonville,9
02550,Neuville-sur-Ailette,9
84025,Cabrières-d'Avignon,9
44013,Besné,9
03029,Billy,9
13048,Jouques,9
57370,Kœnigsmacker,9
13046,Gréasque,9
67202,Hochfelden,9
74188,Montriond,9
62042,Athies,9
87001,Aixe-sur-Vienne,9
77226,Héricy,9
74282,Fillière,9
74171,Massongy,9
32147,Gimont,9
29174,Plonéour-Lanvern,8
70279,Gray,8
80013,Airaines,8
78655,Vieille-Église-en-Yvelines,8
59408,Moncheaux,8
62866,Waben,8
69059,Civrieux-d'Azergues,8
78601,Sonchamp,8
70197,Dampierre-sur-Linotte,8
62865,Vitry-en-Artois,8
62863,Violaines,8
45224,Neuville-aux-Bois,8
80011,Ailly-sur-Somme,8
14399,Manneville-la-Pipard,8
03193,Nassigny,8
83012,Barjols,8
69049,Chasselay,8
12033,Bozouls,8
69254,Valsonne,8
78672,Villennes-sur-Seine,8
14516,Potigny,8
83095,Pontevès,8
14554,Castelet,8
13091,Saint-Cannat,8
39574,Villevieux,8
45196,Mareau-aux-Prés,8
03060,Charmeil,8
13109,Tholonet,8
05132,Saint-Bonnet-en-Champsaur,8
45146,Ferté-Saint-Aubin,8
69036,Cercié,8
83048,Croix-Valmer,8
64249,Guéthary,8
35065,Chapelle-Thouarault,8
22179,Fréhel,8
40204,Nerbis,8
27458,Pîtres,8
14574,Saint-Désir,8
69175,Savigny,8
26323,Saint-Paul-lès-Romans,8
69169,Ronno,8
11304,Quillan,8
90029,Cravanche,8
83016,Beausset,8
83053,Évenos,8
64037,Arbus,8
05136,Saint-Crépin,8
90058,Lachapelle-sous-Rougemont,8
41207,Saint-Dyé-sur-Loire,8
83116,Saint-Maximin-la-Sainte-Baume,8
81147,Lombers,8
05179,Veynes,8
68009,Artzenheim,8
44025,Campbon,8
60666,Ver-sur-Launette,8
67183,Harskirchen,8
67168,Gresswiller,8
31297,Lévignac,8
68095,Fortschwihr,8
22004,Bégard,8
68038,Bischwihr,8
83148,Vidauban,8
05093,Névache,8
62473,Isbergues,8
42186,Rive-de-Gier,8
61091,Champsecret,8
67233,Kertzfeld,8
67516,Waltenheim-sur-Zorn,8
84017,Bédoin,8
81140,Lavaur,8
31418,Pin-Balma,8
67493,Triembach-au-Val,8
70433,Quincey,8
25024,Arçon,8
67465,Sessenheim,8
42304,Sury-le-Comtal,8
81048,Cagnac-les-Mines,8
42305,Talaudière,8
67442,Scharrachbergheim-Irmstett,8
29078,Hanvec,8
67302,Monswiller,8
62045,Aubigny-en-Artois,8
42176,Pouilly-les-Nonains,8
62474,Isques,8
45317,Tavers,8
41160,Neuvy,8
80256,Dreuil-lès-Amiens,8
62688,Rang-du-Fliers,8
43084,Cussac-sur-Loire,8
82114,Monbéqui,8
04197,Sainte-Tulle,8
46128,Gramat,8
65267,Lau-Balagnas,8
80630,Poix-de-Picardie,8
49332,Séguinière,8
31161,Deyme,8
80107,Blangy-Tronville,8
90068,Meroux-Moval,8
65235,Juillan,8
45346,Vitry-aux-Loges,8
60188,Cuise-la-Motte,8
91568,Saint-Maurice-Montcouronne,8
62610,Neuville-sous-Montreuil,8
84131,Taillades,8
66069,Espira-de-l'Agly,8
68173,Labaroche,8
13010,Barbentane,8
66088,Ille-sur-Têt,8
66108,Millas,8
31228,Gragnague,8
33030,Barsac,8
31484,Saint-Geniès-Bellevue,8
25532,Saône,8
03160,Marcenat,8
26301,Saint-Donat-sur-l'Herbasse,8
47041,Bruch,8
91045,Ballancourt-sur-Essonne,8
61230,Longny les Villages,8
63245,Mozac,8
58046,Cercy-la-Tour,8
07076,Cruas,8
37250,Sorigny,8
85267,Sainte-Radégonde-des-Noyers,8
95002,Ableiges,8
29008,Beuzec-Cap-Sizun,8
85242,Saint-Mars-la-Réorthe,8
33352,Réole,8
38464,Saint-Victor-de-Cessieu,8
88468,Thillot,8
95370,Marines,8
53097,Évron,8
08142,Donchery,8
04039,Castellane,8
78391,Méricourt,8
54542,Valleroy,8
38509,Tour-du-Pin,8
07334,Vans,8
57221,Florange,8
37153,Monnaie,8
85216,Sainte-Gemme-la-Plaine,8
22258,Quessoy,8
77464,Thorigny-sur-Marne,8
95394,Méry-sur-Oise,8
78443,Neauphle-le-Vieux,8
34081,Colombiers,8
52114,Châteauvillain,8
77442,Samoreau,8
77441,Samois-sur-Seine,8
30010,Anduze,8
88445,Saulcy-sur-Meurthe,8
38004,Albenc,8
26345,Suze-la-Rousse,8
54174,Écrouves,8
86095,Dissay,8
22308,Saint-Juvat,8
54090,Bouxières-aux-Dames,8
34142,Lodève,8
54238,Gripport,8
73151,Porte-de-Savoie,8
34119,Hérépian,8
38297,Arandon-Passins,8
30147,Lézan,8
17228,Médis,8
85302,Chanverrie,8
73096,Cruet,8
74197,Nangy,8
85301,Vendrennes,8
27279,Gasny,8
74016,Archamps,8
73059,Brison-Saint-Innocent,8
73040,Bessans,8
38075,Chapareillan,8
73034,Beaufort,8
38070,Champ-près-Froges,8
73028,Balme,8
57546,Plesnois,8
74145,Juvigny,8
95288,Groslay,8
51660,Warmeriville,8
88218,Granges-Aumontzey,8
54116,Chanteheux,8
07261,Saint-Laurent-du-Pape,8
01007,Ambronay,8
35337,Tinténiac,8
76400,Luneray,8
25196,Dasle,8
29236,Riec-sur-Bélon,8
76457,Moulineaux,8
76474,Notre-Dame-de-Bondeville,8
01183,Guéreins,8
88116,Cornimont,8
88178,Forges,8
34073,Cers,8
36046,Châtre,8
76562,Saint-Aubin-le-Cauf,8
14724,Varaville,8
56069,Groix,8
56067,Grand-Champ,8
77260,Longueville,8
59330,Landas,8
07296,Saint-Sernin,8
77146,Croissy-Beaubourg,8
01030,Beauregard,8
35265,Saint-Domineuc,8
83054,Farlède,7
47325,Villeton,7
19057,Collonges-la-Rouge,7
63042,Blanzat,7
57597,Rosselange,7
60647,Trosly-Breuil,7
67414,Rothau,7
01058,Brégnier-Cordon,7
45119,Dadonville,7
95580,Saint-Witz,7
76714,Trois-Pierres,7
08362,Rethel,7
73270,Saint-Pierre-d'Albigny,7
58160,Marzy,7
47310,Tonneins,7
91433,Morigny-Champigny,7
38057,Bresson,7
45061,Cepoy,7
63003,Ambert,7
88009,Anould,7
74159,Magland,7
26034,Baume-d'Hostun,7
45187,Lorris,7
88106,Ban-sur-Meurthe-Clefcy,7
54152,Damelevières,7
42318,Usson-en-Forez,7
57616,Saint-Julien-lès-Metz,7
56126,Marzan,7
58079,Clamecy,7
56154,Peillac,7
77124,Conches-sur-Gondoire,7
06150,Turbie,7
29195,Plouguerneau,7
13023,Ceyreste,7
24167,Eymet,7
61102,Châtellier,7
13089,Saint-Andiol,7
01426,Val-Revermont,7
19019,Beaulieu-sur-Dordogne,7
68019,Baltzenheim,7
13088,Rove,7
42271,Saint-Paul-en-Jarez,7
74026,Balme-de-Sillingy,7
57665,Tenteling,7
08490,Vouziers,7
77182,Ferté-Gaucher,7
67460,Schwindratzheim,7
95210,Enghien-les-Bains,7
29026,Châteaulin,7
54465,Roville-devant-Bayon,7
34249,Saint-Drézéry,7
63210,Maringues,7
67485,Stutzheim-Offenheim,7
57102,Bousse,7
22067,Grâces,7
07129,Lamastre,7
56247,Sulniac,7
14015,Anisy,7
14079,Blonville-sur-Mer,7
44072,Herbignac,7
95487,Persan,7
29140,Loperhet,7
37143,Manthelan,7
05162,Saulce,7
07288,Saint-Priest,7
77459,Sourdun,7
76330,Gruchet-Saint-Siméon,7
57197,Ernestviller,7
57003,Abreschviller,7
62497,Leforest,7
26009,Andancette,7
55504,Tannois,7
44117,Pallet,7
66187,Saint-Paul-de-Fenouillet,7
44125,Piriac-sur-Mer,7
57176,Diebling,7
62549,Marconne,7
95409,Moisselles,7
07327,Uzer,7
35215,Parigné,7
76312,Gournay-en-Bray,7
55221,Guerpont,7
76136,Brachy,7
37062,Château-la-Vallière,7
26367,Venterol,7
95371,Marly-la-Ville,7
62338,Fleurbaix,7
67081,Dahlenheim,7
26179,Mercurol-Veaunes,7
57466,Metzing,7
57443,Marange-Silvange,7
33544,Verdon-sur-Mer,7
83127,Signes,7
86258,Scorbé-Clairvaux,7
62133,Billy-Montigny,7
67220,Ingenheim,7
77518,Villiers-en-Bière,7
56194,Rieux,7
62170,Bouvigny-Boyeffles,7
62174,Brêmes,7
03254,Saint-Pourçain-sur-Sioule,7
14106,Bréville-les-Monts,7
74276,Taninges,7
67089,Dettwiller,7
44023,Bouvron,7
35204,Nouvoitou,7
74314,Vulbens,7
16292,Ruffec,7
22026,Calorguen,7
34276,Saint-Mathieu-de-Tréviers,7
08140,Dom-le-Mesnil,7
33521,Talais,7
34314,Triadou,7
91191,Crosne,7
21699,Villers-les-Pots,7
68041,Blodelsheim,7
67108,Duppigheim,7
35013,Bains-sur-Oust,7
30312,Sauveterre,7
40152,Lesperon,7
78683,Villiers-Saint-Frédéric,7
41194,Romorantin-Lanthenay,7
72260,Ruaudin,7
01343,Saint-Cyr-sur-Menthon,7
38381,Saint-Didier-de-la-Tour,7
04102,Lauzet-Ubaye,7
71122,Cheilly-lès-Maranges,7
79009,Amuré,7
22226,Ploumilliau,7
39478,Saint-Claude,7
11360,Saint-Nazaire-d'Aude,7
79216,Prahecq,7
73010,Entrelacs,7
06083,Menton,7
03173,Molinet,7
41262,Tour-en-Sologne,7
12300,Villefranche-de-Rouergue,7
04045,Céreste,7
59592,Thumeries,7
80318,Flixecourt,7
68231,Neuf-Brisach,7
49259,Rochefort-sur-Loire,7
25395,Montfaucon,7
04094,Gréoux-les-Bains,7
25048,Bavans,7
72200,Moncé-en-Belin,7
41150,Mont-près-Chambord,7
41045,Chaumont-sur-Loire,7
59637,Wandignies-Hamage,7
01181,Groissiat,7
59484,Quiévrechain,7
51016,Arrigny,7
22207,Plouaret,7
72006,Arçonnay,7
72029,Beaumont-sur-Sarthe,7
78380,Maule,7
59309,Hondschoote,7
38465,Saint-Victor-de-Morestel,7
71448,Saint-Martin-Belle-Roche,7
59475,Prouvy,7
90067,Menoncourt,7
18015,Aubigny-sur-Nère,7
69017,Bagnols,7
60029,Auneuil,7
17437,Talmont-sur-Gironde,7
59477,Provin,7
35088,Corps-Nuds,7
78368,Mareil-sur-Mauldre,7
69227,Saint-Martin-en-Haut,7
34159,Mireval,7
11041,Bize-Minervois,7
33213,Brède,7
68204,Metzeral,7
38320,Porcieu-Amblagnieu,7
69206,Saint-Georges-de-Reneins,7
70577,Vouhenans,7
17409,Saint-Sulpice-de-Royan,7
59052,Bauvin,7
06130,Saint-Vallier-de-Thiey,7
70219,Esprels,7
59356,Lompret,7
60454,Neuville-en-Hez,7
68120,Hagenthal-le-Bas,7
42094,Feurs,7
42103,Grand-Croix,7
95094,Bouqueval,7
10282,Payns,7
14654,Saint-Pierre-en-Auge,7
22242,Plurien,7
59361,Lourches,7
73155,Méry,7
69179,Beauvallon,7
68060,Burnhaupt-le-Haut,7
11269,Ouveillan,7
71283,Marnay,7
01193,Izieu,7
22137,Maël-Carhaix,7
89295,Perrigny,7
71235,Hurigny,7
04049,Château-Arnoux-Saint-Auban,7
42011,Balbigny,7
59332,Lannoy,7
59335,Lecelles,7
68192,Valdieu-Lutran,7
80464,Lanchères,7
39128,Chaussin,7
71056,Branges,7
53229,Saint-Jean-sur-Mayenne,7
33397,Sainte-Eulalie,7
30212,Remoulins,7
71336,Ouroux-sur-Saône,7
10349,Saint-Lyé,7
71219,Gigny-sur-Saône,7
40246,Sabres,7
31066,Bessières,7
68161,Katzenthal,7
71040,Blanzy,7
71378,Rully,7
01252,Mogneneins,6
40102,Gabarret,6
66012,Baho,6
21473,Ouges,6
65340,Orleix,6
10233,Méry-sur-Seine,6
38539,Vertrieu,6
78466,Orgeval,6
76196,Criquetot-l'Esneval,6
37074,Chouzé-sur-Loire,6
71171,Dennevy,6
24372,Saint-Astier,6
95436,Mours,6
35085,Combourg,6
65284,Louey,6
39368,Hauts de Bienne,6
39047,Bellefontaine,6
29234,Rédené,6
07143,Limony,6
64127,Bielle,6
71052,Boyer,6
27097,Bouafles,6
13092,Saint-Chamas,6
77123,Compans,6
37002,Ambillou,6
77143,Crégy-lès-Meaux,6
63457,Vic-le-Comte,6
70516,Vallerois-le-Bois,6
29119,Lanrivoaré,6
94047,Mandres-les-Roses,6
83072,Lorgues,6
63308,Royat,6
30348,Vézénobres,6
45042,Bordes,6
06025,Broc,6
83035,Castellet,6
69249,Thurins,6
76427,Mesnières-en-Bray,6
36192,Saint-Gaultier,6
76436,Mesnil-sous-Jumièges,6
82135,Nohic,6
21412,Meursault,6
76489,Oudalle,6
69255,Vaugneray,6
64485,Saint-Jean-Pied-de-Port,6
27196,Damps,6
11116,Cuxac-d'Aude,6
39475,Saint-Amour,6
01025,Bâgé-Dommartin,6
76660,Sandouville,6
39470,Rousses,6
71292,Mellecey,6
35139,Laillé,6
44149,Saffré,6
68217,Moosch,6
22351,Treffrin,6
38139,Creys-Mépieu,6
27284,Gisors,6
68175,Lapoutroie,6
67451,Schleithal,6
68199,Malmerspach,6
38114,Clonas-sur-Varèze,6
42323,Veauche,6
38336,Reventin-Vaugris,6
80368,Friville-Escarbotin,6
42284,Saint-Romain-la-Motte,6
02212,Condren,6
13003,Alleins,6
68230,Nambsheim,6
67347,Obermodern-Zutzendorf,6
78062,Beynes,6
78057,Bennecourt,6
01047,Blyes,6
38344,Roussillon,6
74176,Menthon-Saint-Bernard,6
67472,Soufflenheim,6
78108,Bréviaires,6
38373,Saint-Cassien,6
22327,Saint-Samson-sur-Rance,6
24352,Ribérac,6
68028,Bergheim,6
01399,Ségny,6
95116,Bruyères-sur-Oise,6
31273,Lapeyrouse-Fossat,6
22152,Minihy-Tréguier,6
38289,Oz,6
73297,Tournon,6
68115,Guewenheim,6
01069,Certines,6
09194,Mirepoix,6
93015,Coubron,6
68138,Hirsingue,6
05174,Val-des-Prés,6
68143,Porte du Ried,6
73085,Chindrieux,6
06159,Villefranche-sur-Mer,6
30114,Fontanès,6
31210,Gardouch,6
67492,Traenheim,6
74185,Monnetier-Mornex,6
72346,Suze-sur-Sarthe,6
40227,Pissos,6
69133,Millery,6
26165,Livron-sur-Drôme,6
44067,Guémené-Penfao,6
69070,Cublize,6
11430,Villeneuve-la-Comptal,6
44068,Guenrouet,6
68044,Bonhomme,6
11390,Thézan-des-Corbières,6
82025,Bressols,6
71392,Saint-Boil,6
37139,Luynes,6
69055,Chères,6
40278,Saint-Paul-en-Born,6
79170,Mauzé-sur-le-Mignon,6
76050,Avremesnil,6
71321,Morey,6
66174,Saint-Féliu-d'Avall,6
13067,Orgon,6
76051,Bacqueville-en-Caux,6
35106,Ercé-en-Lamée,6
91577,Saintry-sur-Seine,6
69056,Chessy,6
08069,Blanchefosse-et-Bay,6
67291,Mertzwiller,6
10132,Droupt-Sainte-Marie,6
12264,Sébazac-Concourès,6
38011,Anthon,6
27598,Saint-Pierre-du-Vauvray,6
41206,Saint-Denis-sur-Loire,6
72317,Saint-Rémy-du-Val,6
72217,Neuville-sur-Sarthe,6
38451,Saint-Romain-de-Jalionas,6
37231,Saint-Paterne-Racan,6
67216,Huttenheim,6
41055,Valloire-sur-Cisse,6
71581,Vindecy,6
69021,Bessenay,6
74293,Veigy-Foncenex,6
67173,Griesheim-sur-Souffel,6
41029,Candé-sur-Beuvron,6
71591,Fleurville,6
22020,Broons,6
08122,Chooz,6
44032,Chapelle-Heulin,6
37183,Perrusson,6
21657,Varois-et-Chaignot,6
88087,Chantraine,6
25021,Arc-et-Senans,6
25495,Roche-lez-Beaupré,6
51569,Thillois,6
60562,Sacy-le-Grand,6
62666,Pont-à-Vendin,6
03212,Quinssaines,6
84073,Ménerbes,6
45276,Saint-Firmin-sur-Loire,6
62645,Oye-Plage,6
85101,Givre,6
57474,Mondelange,6
14752,Villers-Bocage,6
14456,Moult-Chicheboville,6
86092,Dangé-Saint-Romain,6
90023,Chaux,6
59268,Gorgue,6
50231,Hauteville-sur-Mer,6
88516,Vittel,6
91292,Guibeville,6
88114,Contrexéville,6
59258,Genech,6
59564,Sentinelle,6
03118,Gannat,6
59042,Bachy,6
14480,Osmanville,6
86165,Montmorillon,6
59448,Oost-Cappel,6
85143,Mervent,6
86178,Nieuil-l'Espoir,6
84123,Sault,6
86272,Thuré,6
62746,Saint-Étienne-au-Mont,6
88346,Petite-Raon,6
58050,Challement,6
14515,Port-en-Bessin-Huppain,6
54263,Homécourt,6
49260,Romagne,6
89195,Gron,6
33274,Martillac,6
47146,Lédat,6
60067,Béthisy-Saint-Martin,6
86183,Ormes,6
34183,Nissan-lez-Enserune,6
14659,Saint-Sylvain,6
03207,Pierrefitte-sur-Loire,6
86209,Roches-Prémarie-Andillé,6
60142,Chapelle-en-Serval,6
29076,Milizac-Guipronvel,6
34087,Cournonsec,6
57162,Cuvry,6
59629,Vred,6
57556,Puttelange-aux-Lacs,6
61456,Saint-Sulpice-sur-Risle,6
14207,Croisilles,6
21106,Bretenière,6
90051,Froidefontaine,6
47318,Vianne,6
62054,Audinghen,6
62051,Auchy-les-Mines,6
50066,Jullouville,6
57543,Pierrevillers,6
85042,Chaillé-les-Marais,6
33363,Sadirac,6
55215,Gondrecourt-le-Château,6
33147,Daignac,6
56263,Sainte-Anne-d'Auray,6
56131,Meslan,6
54332,Maidières,6
56055,Étel,6
88302,Ménil,6
17349,Saint-Jean-de-Liversay,6
52265,Bayard-sur-Marne,6
14172,Commes,6
84016,Bédarrides,6
28334,Saint-Denis-Lanneray,6
25222,Étalans,6
83133,Tanneron,6
53096,Ernée,6
83093,Plan-d'Aups-Sainte-Baume,6
45259,Quiers-sur-Bezonde,6
60079,Boissy-Fresnoy,5
68182,Leymen,5
08222,Haybes,5
60254,Francières,5
68193,Luttenbach-près-Munster,5
68359,Wattwiller,5
38027,Barraux,5
49292,Val-du-Layon,5
80373,Gamaches,5
01348,Saint-Didier-sur-Chalaronne,5
88292,Mattaincourt,5
60170,Courteuil,5
60238,Fleurines,5
86233,Valdivienne,5
74234,Saint-Ferréol,5
68237,Niedermorschwihr,5
41149,Montoire-sur-le-Loir,5
68329,Stosswihr,5
31175,Estancarbon,5
22161,Pabu,5
01333,Saint-André-de-Corcy,5
18074,Couargues,5
68252,Ostheim,5
85018,Beauvoir-sur-Mer,5
41198,Saint-Aignan,5
49329,Savennières,5
30033,Beauvoisin,5
68087,Feldbach,5
13007,Auriol,5
05065,Guillestre,5
91093,Boullay-les-Troux,5
57218,Fleury,5
61096,Rives d'Andaine,5
67547,Wittisheim,5
13024,Charleval,5
55010,Ancerville,5
42237,Saint-Jean-Bonnefonds,5
01444,Villebois,5
13029,Cornillon-Confoux,5
48080,Langogne,5
31358,Montastruc-la-Conseillère,5
31374,Montesquieu-Lauragais,5
33081,Cadillac-sur-Garonne,5
61415,Saint-Léger-sur-Sarthe,5
61421,Saint-Mars-d'Égrenne,5
05071,Lardier-et-Valença,5
42320,Valfleury,5
67433,Sand,5
03211,Prémilhat,5
28015,Auneau-Bleury-Saint-Symphorien,5
31390,Montréjeau,5
57117,Buding,5
62034,Annequin,5
57092,Blies-Ébersing,5
43039,Brignon,5
68007,Andolsheim,5
54557,Bois-de-Haye,5
42043,Chambœuf,5
37167,Neuillé-Pont-Pierre,5
49194,Mazé-Milon,5
68159,Jungholtz,5
49192,Maulévrier,5
68151,Husseren-Wesserling,5
54527,Tonnoy,5
26307,Saint-Jean-en-Royans,5
57351,Jury,5
31263,Lagardelle-sur-Lèze,5
95355,Magny-en-Vexin,5
42091,Estivareilles,5
29068,Guiclan,5
57318,Hermelange,5
42149,Montrond-les-Bains,5
27008,Alizay,5
37192,Reignac-sur-Indre,5
68068,Dannemarie,5
33505,Sauve,5
87019,Boisseuil,5
88225,Hadol,5
84068,Lourmarin,5
77475,Trilport,5
18207,Saint-Florent-sur-Cher,5
08024,Asfeld,5
84062,Lagnes,5
19010,Argentat-sur-Dordogne,5
30037,Bessèges,5
67098,Dinsheim-sur-Bruche,5
85031,Boupère,5
93062,Raincy,5
38471,Sappey-en-Chartreuse,5
